horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
3,05,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,1.0
3,05,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,1.0
3,05,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,1.0
3,05,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,05,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,05,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,05,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,05,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,05,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,3.0
3,05,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,4.0
3,05,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,6.0
3,05,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,9.0
3,05,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,12.0
3,05,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,15.0
3,05,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,18.0
3,05,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,21.0
3,05,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,26.0
3,05,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,34.0
3,05,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,40.0
3,05,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,50.0
0,06,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,29.0
0,06,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,42.0
0,06,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,56.0
0,06,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,71.0
0,06,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,88.0
0,06,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,103.0
0,06,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,116.0
0,06,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,130.0
0,06,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,145.0
0,06,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,160.0
0,06,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,175.0
0,06,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,191.0
0,06,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,205.0
0,06,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,221.0
0,06,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,236.0
0,06,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,255.0
0,06,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,275.0
0,06,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,297.0
0,06,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,323.0
0,06,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,355.0
0,06,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,410.0
0,06,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,461.0
0,06,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,523.0
1,06,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,12.0
1,06,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,33.0
1,06,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,51.0
1,06,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,76.0
1,06,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,90.0
1,06,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,102.0
1,06,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,116.0
1,06,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,133.0
1,06,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,152.0
1,06,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,167.0
1,06,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,183.0
1,06,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,202.0
1,06,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,217.0
1,06,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,235.0
1,06,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,254.0
1,06,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,275.0
1,06,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,295.0
1,06,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,320.0
1,06,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,352.0
1,06,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,386.0
1,06,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,447.0
1,06,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,501.0
1,06,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,573.0
2,06,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,22.0
2,06,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,43.0
2,06,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,64.0
2,06,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,93.0
2,06,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,111.0
2,06,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,126.0
2,06,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,144.0
2,06,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,160.0
2,06,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,175.0
2,06,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,192.0
2,06,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,205.0
2,06,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,225.0
2,06,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,244.0
2,06,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,268.0
2,06,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,291.0
2,06,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,314.0
2,06,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,338.0
2,06,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,369.0
2,06,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,408.0
2,06,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,455.0
2,06,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,531.0
2,06,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,605.0
2,06,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,678.0
3,06,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,9.0
3,06,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,22.0
3,06,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,46.0
3,06,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,75.0
3,06,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,97.0
3,06,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,113.0
3,06,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,126.0
3,06,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,138.0
3,06,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,153.0
3,06,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,168.0
3,06,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,182.0
3,06,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,208.0
3,06,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,231.0
3,06,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,252.0
3,06,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,276.0
3,06,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,298.0
3,06,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,323.0
3,06,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,356.0
3,06,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,390.0
3,06,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,437.0
3,06,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,504.0
3,06,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,578.0
3,06,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,672.0
0,08,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,5.0
0,08,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,08,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,8.0
0,08,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,12.0
0,08,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,14.0
0,08,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,16.0
0,08,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,19.0
0,08,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,21.0
0,08,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,23.0
0,08,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,25.0
0,08,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,28.0
0,08,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,30.0
0,08,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,32.0
0,08,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,35.0
0,08,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,38.0
0,08,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,41.0
0,08,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,44.0
0,08,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,48.0
0,08,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,52.0
0,08,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,58.0
0,08,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,67.0
0,08,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,75.0
0,08,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,84.0
1,08,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,4.0
1,08,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,08,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,8.0
1,08,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,11.0
1,08,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,14.0
1,08,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,17.0
1,08,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,20.0
1,08,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,23.0
1,08,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,26.0
1,08,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,28.0
1,08,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,31.0
1,08,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,33.0
1,08,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,36.0
1,08,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,39.0
1,08,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,41.0
1,08,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,44.0
1,08,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,47.0
1,08,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,51.0
1,08,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,56.0
1,08,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,61.0
1,08,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,69.0
1,08,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,77.0
1,08,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,85.0
2,08,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,7.0
2,08,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,7.0
2,08,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,10.0
2,08,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,13.0
2,08,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,17.0
2,08,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,20.0
2,08,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,22.0
2,08,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,25.0
2,08,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,27.0
2,08,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,29.0
2,08,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,32.0
2,08,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,34.0
2,08,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,37.0
2,08,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,40.0
2,08,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,44.0
2,08,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,48.0
2,08,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,53.0
2,08,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,57.0
2,08,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,62.0
2,08,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,69.0
2,08,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,79.0
2,08,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,88.0
2,08,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,98.0
3,08,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,4.0
3,08,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,5.0
3,08,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,6.0
3,08,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,11.0
3,08,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,14.0
3,08,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,17.0
3,08,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,19.0
3,08,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,21.0
3,08,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,23.0
3,08,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,25.0
3,08,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,29.0
3,08,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,32.0
3,08,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,35.0
3,08,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,38.0
3,08,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,42.0
3,08,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,48.0
3,08,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,53.0
3,08,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,60.0
3,08,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,67.0
3,08,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,77.0
3,08,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,91.0
3,08,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,104.0
3,08,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,116.0
0,09,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,09,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,09,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,09,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,09,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,09,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,4.0
0,09,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,09,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,8.0
0,09,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,10.0
0,09,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,12.0
0,09,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,14.0
0,09,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,16.0
0,09,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,18.0
0,09,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,20.0
0,09,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,22.0
0,09,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,25.0
0,09,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,28.0
0,09,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,31.0
0,09,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,35.0
0,09,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,40.0
0,09,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,47.0
0,09,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,54.0
0,09,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,61.0
1,09,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,09,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,09,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,09,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,09,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,2.0
1,09,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,2.0
1,09,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,09,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,4.0
1,09,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,09,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,7.0
1,09,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,9.0
1,09,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,10.0
1,09,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,12.0
1,09,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,14.0
1,09,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,17.0
1,09,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,21.0
1,09,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,24.0
1,09,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,28.0
1,09,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,33.0
1,09,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,40.0
1,09,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,48.0
1,09,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,58.0
1,09,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,65.0
2,09,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,09,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,09,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,09,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,09,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,2.0
2,09,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,09,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,4.0
2,09,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,8.0
2,09,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,10.0
2,09,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,14.0
2,09,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,17.0
2,09,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,21.0
2,09,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,25.0
2,09,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,28.0
2,09,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,33.0
2,09,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,36.0
2,09,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,41.0
2,09,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,47.0
2,09,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,53.0
2,09,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,59.0
2,09,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,71.0
2,09,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,80.0
2,09,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,96.0
3,09,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,09,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,09,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,1.0
3,09,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,3.0
3,09,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,4.0
3,09,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,4.0
3,09,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,5.0
3,09,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,6.0
3,09,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,7.0
3,09,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,11.0
3,09,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,14.0
3,09,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,17.0
3,09,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,20.0
3,09,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,24.0
3,09,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,28.0
3,09,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,31.0
3,09,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,35.0
3,09,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,40.0
3,09,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,44.0
3,09,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,50.0
3,09,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,60.0
3,09,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,69.0
3,09,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,83.0
0,10,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,10,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,10,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,10,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,10,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,10,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,10,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,10,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,10,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,10,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,4.0
0,10,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,5.0
0,10,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,5.0
0,10,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,10,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,7.0
0,10,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,8.0
0,10,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,9.0
0,10,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,10.0
0,10,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,11.0
0,10,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,12.0
0,10,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,14.0
0,10,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,16.0
0,10,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,18.0
0,10,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,21.0
1,10,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,10,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,10,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,2.0
1,10,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,2.0
1,10,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,10,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,10,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,10,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,10,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,4.0
1,10,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,4.0
1,10,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,10,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,10,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,6.0
1,10,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,7.0
1,10,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,7.0
1,10,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,8.0
1,10,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,9.0
1,10,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,10.0
1,10,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,11.0
1,10,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,13.0
1,10,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,15.0
1,10,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,17.0
1,10,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,19.0
2,10,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,10,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,2.0
2,10,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,2.0
2,10,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,10,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,10,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,10,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,4.0
